p,q,r,theta_1,theta_2,theta_3,theta_4
0.326792,-0.00270254,-0.00874539,0.0222425,-0.370457,-0.107379,-0.178709
0.313515,-0.00146673,-0.00842095,0.0222425,-0.370457,-0.107379,-0.178709
0.29885,-0.00193603,-0.00870313,0.0214758,-0.371223,-0.108146,-0.178709
0.285015,-0.00360356,-0.00838831,0.0214758,-0.371223,-0.108146,-0.179476
0.272016,-0.00461318,-0.0077164,0.0214758,-0.371223,-0.108146,-0.179476
0.258096,-0.00420558,-0.00807096,0.020709,-0.37199,-0.108912,-0.179476
0.245534,-0.00357834,-0.00940629,0.020709,-0.37199,-0.108912,-0.179476
0.233889,-0.00339772,-0.00951892,0.020709,-0.37199,-0.108912,-0.180243
0.222116,-0.00389665,-0.00951427,0.0199413,-0.372758,-0.108912,-0.180243
0.208859,-0.00501347,-0.0109364,0.0199413,-0.372758,-0.109679,-0.180243
0.195896,-0.00619736,-0.0122233,0.0199413,-0.372758,-0.109679,-0.180243
0.183055,-0.00567295,-0.0113691,0.0199413,-0.372758,-0.109679,-0.18101
0.169374,-0.00490084,-0.0106133,0.0199413,-0.372758,-0.109679,-0.18101
0.153989,-0.00257991,-0.00912164,0.0191746,-0.373525,-0.109679,-0.18101
0.140636,-0.00167812,-0.00795794,0.0191746,-0.373525,-0.109679,-0.18101
0.127777,-0.000626311,-0.00632728,0.0191746,-0.373525,-0.109679,-0.18101
0.115578,0.00135645,-0.00558259,0.0191746,-0.373525,-0.110447,-0.18101
0.102792,0.00270053,-0.00601337,0.0191746,-0.373525,-0.110447,-0.18101
0.0903601,0.00321539,-0.00689932,0.0191746,-0.373525,-0.110447,-0.18101
0.0777128,0.00267111,-0.00808518,0.0191746,-0.373525,-0.110447,-0.18101
0.0634698,0.00131087,-0.00716131,0.0191746,-0.373525,-0.110447,-0.18101
0.0488987,0.000173226,-0.00572249,0.0191746,-0.373525,-0.110447,-0.181777
0.0344009,-0.00119081,-0.00343421,0.0184078,-0.373525,-0.110447,-0.181777
0.020675,-0.00139723,-0.0019325,0.0184078,-0.373525,-0.110447,-0.181777
0.00581244,-0.000658862,-0.00186431,0.0184078,-0.373525,-0.110447,-0.181777
-0.00732217,-0.00103793,-0.000670382,0.0184078,-0.373525,-0.110447,-0.181777
-0.0197053,-0.00107776,-0.000950033,0.0184078,-0.373525,-0.110447,-0.181777
-0.0325794,-0.00115941,-0.000779221,0.0184078,-0.373525,-0.110447,-0.181777
-0.0455042,-0.00204334,0.000112532,0.0184078,-0.373525,-0.110447,-0.181777
-0.0587446,-0.00227867,-0.000724101,0.0184078,-0.373525,-0.110447,-0.18101
-0.0708664,-0.00123501,-0.0016596,0.0184078,-0.373525,-0.110447,-0.18101
-0.0835205,0.00074061,-0.00109209,0.0184078,-0.373525,-0.110447,-0.18101
-0.0978036,0.0011924,0.000555953,0.0184078,-0.373525,-0.110447,-0.18101
-0.11143,0.001413,0.00125222,0.0191746,-0.373525,-0.110447,-0.18101
-0.123806,0.00128686,6.57E-06,0.0191746,-0.373525,-0.109679,-0.18101
-0.136328,0.000703164,-0.00114777,0.0191746,-0.373525,-0.109679,-0.180243
-0.148572,0.00101651,-0.000436427,0.0191746,-0.373525,-0.109679,-0.180243
-0.160975,0.00237131,9.88E-05,0.0191746,-0.372758,-0.109679,-0.180243
-0.174658,0.00171106,0.000825202,0.0199413,-0.372758,-0.109679,-0.179476
-0.187677,0.0018625,0.00146958,0.0199413,-0.372758,-0.108912,-0.179476
-0.200318,0.00278032,0.00195471,0.0199413,-0.372758,-0.108912,-0.179476
-0.212085,0.00313324,0.0019497,0.0199413,-0.37199,-0.108912,-0.179476
-0.222549,0.00243488,0.00196492,0.020709,-0.37199,-0.108912,-0.178709
-0.234015,0.0018509,0.00143632,0.020709,-0.37199,-0.108146,-0.178709
-0.246566,0.00253837,0.00161077,0.0214758,-0.371223,-0.108146,-0.177942
-0.260298,0.00343748,0.00149276,0.0214758,-0.371223,-0.108146,-0.177942
-0.274079,0.00299994,0.00114967,0.0214758,-0.371223,-0.107379,-0.177942
-0.286497,0.00333249,0.00129667,0.0222425,-0.370457,-0.107379,-0.177175
-0.298443,0.0036831,0.00264186,0.0222425,-0.370457,-0.107379,-0.177175
-0.310288,0.00395533,0.00412646,0.0230093,-0.370457,-0.106611,-0.176408
-0.322419,0.00414691,0.00534948,0.0230093,-0.36969,-0.106611,-0.176408
-0.336207,0.00406844,0.00463531,0.0230093,-0.36969,-0.105844,-0.175641
-0.351283,0.00355971,0.00377429,0.023777,-0.368922,-0.105844,-0.175641
-0.36542,0.00233115,0.00279967,0.023777,-0.368922,-0.105844,-0.174874
-0.377945,0.002753,0.00291041,0.0245438,-0.368155,-0.105078,-0.174874
-0.389842,0.00306599,0.00344379,0.0245438,-0.368155,-0.105078,-0.174107
-0.402074,0.0039483,0.00390197,0.0253105,-0.367389,-0.104311,-0.174107
-0.414638,0.0046909,0.00444724,0.0260773,-0.367389,-0.104311,-0.17334
-0.427108,0.0048756,0.00425608,0.0260773,-0.366622,-0.103543,-0.17334
-0.439108,0.00499474,0.0049051,0.026845,-0.365854,-0.103543,-0.172573
-0.451515,0.00412866,0.00420895,0.026845,-0.365854,-0.102777,-0.171806
-0.463537,0.00268117,0.00313776,0.0276117,-0.365088,-0.102777,-0.171806
-0.476006,0.00124818,0.00273918,0.0283785,-0.364321,-0.10201,-0.171039
-0.488122,0.00127879,0.00251636,0.0291452,-0.364321,-0.101243,-0.171039
-0.49914,0.00287835,0.00271088,0.0291452,-0.363554,-0.101243,-0.170272
-0.511393,0.00363223,0.00345857,0.0299129,-0.362786,-0.100475,-0.170272
-0.524731,0.00454135,0.00379234,0.0306797,-0.362786,-0.100475,-0.169505
-0.537079,0.00526391,0.00417663,0.0306797,-0.36202,-0.0997086,-0.168738
-0.549136,0.00518357,0.00502159,0.0314465,-0.361253,-0.0989418,-0.168738
-0.561401,0.00392205,0.00401544,0.0322132,-0.360486,-0.0989418,-0.167971
-0.573999,0.00308681,0.00293789,0.0329809,-0.360486,-0.098175,-0.167204
-0.58582,0.00334098,0.0024804,0.0337477,-0.359718,-0.0974083,-0.167204
-0.596615,0.00344786,0.00208463,0.0345144,-0.358952,-0.0974083,-0.166437
-0.607523,0.00300624,0.000985978,0.0345144,-0.358185,-0.0966406,-0.16567
-0.618938,0.00241245,0.000529109,0.0352812,-0.357418,-0.0958738,-0.16567
-0.630751,0.00246373,-3.87E-05,0.0360489,-0.35665,-0.0958738,-0.164903
-0.643046,0.00342941,0.000624506,0.0368156,-0.355884,-0.0951071,-0.164136
-0.655596,0.00461162,0.00219624,0.0375824,-0.355117,-0.0943403,-0.163369
-0.666695,0.00388436,0.00219438,0.0383492,-0.355117,-0.0935726,-0.163369
-0.67875,0.0021664,0.00268092,0.0391169,-0.35435,-0.0928059,-0.162602
-0.691395,0.00106657,0.00371259,0.0398836,-0.353582,-0.0928059,-0.161835
-0.704647,0.000997014,0.00422169,0.0406504,-0.352816,-0.0920391,-0.161068
-0.715072,0.00132734,0.00439737,0.0406504,-0.352049,-0.0912724,-0.161068
-0.725008,0.000919238,0.00357834,0.0421848,-0.351282,-0.0905046,-0.160301
-0.735359,0.00129379,0.00264092,0.0421848,-0.350514,-0.0897379,-0.159534
-0.746626,0.0018997,0.00231761,0.0437183,-0.349748,-0.0889711,-0.158767
-0.758689,0.00307239,0.00280339,0.0444851,-0.348981,-0.0882044,-0.158
-0.77048,0.00391825,0.00293583,0.0452528,-0.348214,-0.0874367,-0.157233
-0.781667,0.00354186,0.00320966,0.0460196,-0.347446,-0.0866699,-0.157233
-0.79226,0.00514558,0.00413781,0.0467863,-0.34668,-0.0859032,-0.156466
-0.804227,0.00465826,0.00550675,0.0475531,-0.345913,-0.0851364,-0.155699
-0.81659,0.00407369,0.00486562,0.0483208,-0.345146,-0.0843687,-0.154932
-0.827124,0.00323388,0.00456969,0.0490875,-0.344378,-0.0828352,-0.154165
-0.838006,0.00146255,0.00405466,0.0498543,-0.343612,-0.0820684,-0.153399
-0.848867,0.00163355,0.00497711,0.050621,-0.342845,-0.0813007,-0.152631
-0.860528,0.0018704,0.00609903,0.0513887,-0.342078,-0.080534,-0.151864
-0.87278,0.00320825,0.00635876,0.0521555,-0.341311,-0.0790005,-0.151097
-0.8838,0.00480949,0.00680677,0.053689,-0.340544,-0.0782328,-0.150331
-0.894189,0.00520579,0.00590428,0.0544567,-0.339777,-0.077466,-0.149563
-0.904821,0.00552886,0.0059303,0.0552235,-0.33901,-0.0759325,-0.148796
-0.914446,0.00545572,0.00596668,0.0559902,-0.338243,-0.0751648,-0.147263
-0.923315,0.00518011,0.00646596,0.056757,-0.336709,-0.074398,-0.146495
-0.931823,0.00442788,0.00667018,0.0575247,-0.335942,-0.0728645,-0.145728
-0.942003,0.00433347,0.00659904,0.0590582,-0.335175,-0.0720968,-0.144961
-0.952189,0.00348686,0.00767666,0.0598249,-0.334408,-0.0713301,-0.144195
-0.962746,0.00271984,0.00803884,0.0605927,-0.333641,-0.0705633,-0.14266
-0.97371,0.00315993,0.00885644,0.0613594,-0.332107,-0.0690289,-0.141893
-0.983935,0.00327587,0.00930938,0.0621262,-0.33134,-0.0682621,-0.140359
-0.993959,0.00419769,0.00814574,0.0628929,-0.330573,-0.0674953,-0.139592
-1.00392,0.0038784,0.00654987,0.0644274,-0.329806,-0.0659609,-0.138059
-1.01322,0.00339505,0.00565743,0.0651941,-0.328272,-0.0651941,-0.137291
-1.0226,0.00364208,0.00556072,0.0659609,-0.327505,-0.0636606,-0.135757
-1.03205,0.00460261,0.00533248,0.0674953,-0.326738,-0.0628929,-0.134991
-1.0415,0.00359733,0.00657463,0.0682621,-0.325204,-0.0621262,-0.133456
-1.04951,0.00299793,0.0072099,0.0690289,-0.324437,-0.0605927,-0.131923
-1.0578,0.00315668,0.00661689,0.0705633,-0.32367,-0.0598249,-0.131155
-1.0675,0.00322783,0.00691878,0.0713301,-0.322136,-0.0590582,-0.129622
-1.07711,0.00317542,0.00758763,0.0728645,-0.321369,-0.0582914,-0.128855
-1.08698,0.00423239,0.00692864,0.0736313,-0.319835,-0.056757,-0.12732
-1.09596,0.00534842,0.00654152,0.0751648,-0.319068,-0.0559902,-0.125787
-1.10433,0.0061966,0.00601318,0.0759325,-0.317534,-0.0544567,-0.125019
-1.11271,0.00652803,0.00472583,0.077466,-0.316767,-0.053689,-0.123486
-1.12172,0.00684733,0.00387456,0.0782328,-0.315233,-0.0529222,-0.122719
-1.13097,0.00600915,0.00347932,0.0797672,-0.314466,-0.0513887,-0.121184
-1.1402,0.00617559,0.00319801,0.0813007,-0.312932,-0.050621,-0.120418
-1.14827,0.00783914,0.00310813,0.0820684,-0.311399,-0.0498543,-0.118883
-1.15556,0.0083306,0.00402509,0.083602,-0.310631,-0.0483208,-0.118116
-1.16337,0.0074692,0.00427408,0.0851364,-0.309097,-0.0475531,-0.11735
-1.17235,0.00663974,0.00353853,0.0859032,-0.308331,-0.0467863,-0.115815
-1.1801,0.00589456,0.0030828,0.0874367,-0.306796,-0.0452528,-0.115048
-1.18791,0.0058352,0.00310961,0.0882044,-0.305263,-0.0444851,-0.114282
-1.19742,0.00643692,0.00333272,0.0897379,-0.304495,-0.0429516,-0.112747
-1.207,0.00582669,0.00435396,0.0912724,-0.302961,-0.0421848,-0.11198
-1.21536,0.00513832,0.00477544,0.0920391,-0.302195,-0.0406504,-0.111214
-1.22261,0.00560789,0.00591736,0.0935726,-0.30066,-0.0391169,-0.109679
-1.22889,0.00765927,0.0069215,0.0943403,-0.299127,-0.0383492,-0.108912
-1.23758,0.00888029,0.0064576,0.0958738,-0.298359,-0.0368156,-0.107379
-1.24622,0.00755782,0.0066234,0.0974083,-0.296825,-0.0352812,-0.106611
-1.25499,0.00564855,0.00607089,0.098175,-0.296059,-0.0345144,-0.105078
-1.26239,0.00454268,0.00518177,0.0997086,-0.294524,-0.0329809,-0.104311
-1.26861,0.00571675,0.00484697,0.100475,-0.293757,-0.0314465,-0.102777
-1.27496,0.00586703,0.00399776,0.10201,-0.292991,-0.0299129,-0.10201
-1.28014,0.00526146,0.00355265,0.102777,-0.291456,-0.0283785,-0.100475
-1.28672,0.00527048,0.00315948,0.104311,-0.289923,-0.0276117,-0.0997086
-1.29371,0.00585458,0.00300336,0.105844,-0.289156,-0.0260773,-0.098175
-1.29976,0.00601279,0.00312669,0.106611,-0.287621,-0.0245438,-0.0966406
-1.30579,0.00379699,0.00404482,0.108146,-0.286855,-0.0230093,-0.0958738
-1.31243,0.00348002,0.00379912,0.108912,-0.28532,-0.0222425,-0.0943403
-1.31868,0.00454083,0.00409442,0.110447,-0.284554,-0.020709,-0.0928059
-1.32432,0.00590111,0.0036214,0.111214,-0.28302,-0.0191746,-0.0912724
-1.33003,0.00650173,0.00218788,0.112747,-0.281486,-0.0176411,-0.0897379
-1.33568,0.00609031,0.00255053,0.113515,-0.280719,-0.0168734,-0.0882044
-1.34113,0.00625454,0.00395944,0.115048,-0.279184,-0.0153399,-0.0866699
-1.34686,0.00656603,0.00454788,0.116583,-0.277651,-0.0138054,-0.0851364
-1.35234,0.00776245,0.00522917,0.118116,-0.276884,-0.0130386,-0.083602
-1.35857,0.00739342,0.00569172,0.118883,-0.27535,-0.0115051,-0.0820684
-1.36335,0.00516134,0.00529493,0.120418,-0.273816,-0.00997066,-0.080534
-1.36758,0.00367661,0.00421469,0.121951,-0.272282,-0.00920391,-0.0790005
-1.37304,0.00343202,0.00237021,0.123486,-0.271515,-0.00766945,-0.077466
-1.37832,0.00378697,0.00213849,0.125019,-0.26998,-0.00613594,-0.0759325
-1.38395,0.00423981,0.00274885,0.126554,-0.268447,-0.00536919,-0.074398
-1.39014,0.00473981,0.00382466,0.128087,-0.266912,-0.00383472,-0.0736313
-1.39463,0.0050836,0.00408535,0.128855,-0.265379,-0.00306797,-0.0720968
-1.39917,0.00600494,0.00388159,0.130388,-0.263844,-0.00153351,-0.0705633
-1.40232,0.00768296,0.00286908,0.131923,-0.263078,0,-0.0697966
-1.40566,0.0071765,0.00326392,0.133456,-0.261544,0.000766754,-0.0682621
-1.40974,0.00716039,0.00336809,0.134991,-0.26001,0.00230122,-0.0667286
-1.4152,0.00762556,0.00315363,0.136524,-0.258476,0.00306797,-0.0659609
-1.42034,0.0075864,0.00356669,0.138059,-0.256942,0.00460148,-0.0644274
-1.42522,0.0073037,0.00319009,0.139592,-0.255408,0.00613594,-0.0636606
-1.42885,0.00738262,0.00278132,0.141127,-0.253874,0.00690269,-0.0621262
-1.43192,0.00745601,0.00317408,0.141893,-0.25234,0.00843716,-0.0613594
-1.43537,0.00881183,0.00480386,0.143427,-0.251573,0.00997066,-0.0598249
-1.43886,0.00836948,0.00537343,0.144961,-0.250039,0.0115051,-0.0582914
-1.4419,0.00683887,0.00568862,0.146495,-0.248505,0.0130386,-0.0575247
-1.4456,0.00653017,0.00634616,0.148029,-0.246971,0.0145731,-0.0559902
-1.44992,0.00652339,0.00683908,0.149563,-0.246204,0.0161066,-0.0552235
-1.45412,0.00701424,0.00719643,0.150331,-0.24467,0.0176411,-0.053689
-1.45667,0.00690859,0.00696982,0.151864,-0.243903,0.0191746,-0.0521555
-1.45862,0.00634763,0.00622769,0.153399,-0.242369,0.020709,-0.050621
-1.46003,0.00589594,0.00528156,0.154165,-0.240835,0.0222425,-0.0498543
-1.46272,0.00621235,0.00548234,0.155699,-0.239301,0.023777,-0.0483208
-1.4666,0.00708665,0.00537704,0.157233,-0.238534,0.0253105,-0.0467863
-1.46865,0.00721302,0.0051747,0.158767,-0.237,0.0260773,-0.0452528
-1.47001,0.00652582,0.00616252,0.159534,-0.235466,0.0276117,-0.0437183
-1.4711,0.00565717,0.0072609,0.161068,-0.234699,0.0291452,-0.0421848
-1.4721,0.00488172,0.00846289,0.162602,-0.233165,0.0306797,-0.0406504
-1.47316,0.00431458,0.00925165,0.163369,-0.231631,0.0322132,-0.0391169
-1.47512,0.00468692,0.00940121,0.164903,-0.230097,0.0337477,-0.0375824
-1.47651,0.00450142,0.0091109,0.166437,-0.228563,0.0352812,-0.0352812
-1.47735,0.00411233,0.00796475,0.167971,-0.227797,0.0360489,-0.0337477
-1.47761,0.00297939,0.00709466,0.169505,-0.226262,0.0375824,-0.0322132
-1.47905,0.00309702,0.00658608,0.171039,-0.224729,0.0391169,-0.0306797
-1.47903,0.00317015,0.00644528,0.172573,-0.223194,0.0398836,-0.0291452
-1.48087,0.00337683,0.00847263,0.17334,-0.221661,0.0414171,-0.0276117
-1.4826,0.00392734,0.00928125,0.174874,-0.220126,0.0429516,-0.0260773
-1.48354,0.00315937,0.00915389,0.176408,-0.218593,0.0444851,-0.0245438
-1.48462,0.00204953,0.00899288,0.177942,-0.217825,0.0452528,-0.023777
-1.4863,0.00174619,0.00919024,0.179476,-0.216291,0.0467863,-0.0222425
-1.48728,0.00246347,0.00979465,0.18101,-0.214757,0.0483208,-0.020709
-1.48786,0.00350495,0.00963756,0.182544,-0.213223,0.0490875,-0.0199413
-1.48867,0.00313621,0.00976893,0.184078,-0.211689,0.050621,-0.0184078
-1.48924,0.00327311,0.00943012,0.185612,-0.210155,0.0513887,-0.0168734
-1.48991,0.00389236,0.00930681,0.187146,-0.208621,0.0529222,-0.0161066
-1.49116,0.00478994,0.0109677,0.18868,-0.207088,0.0544567,-0.0145731
-1.49205,0.00509,0.0130418,0.190214,-0.205553,0.0559902,-0.0138054
-1.49275,0.0055436,0.0135408,0.191748,-0.20402,0.056757,-0.0122719
-1.49367,0.00636316,0.013747,0.193282,-0.202485,0.0582914,-0.0115051
-1.49387,0.00600865,0.014396,0.194816,-0.200952,0.0598249,-0.00997066
-1.49451,0.00538349,0.013765,0.195582,-0.199417,0.0613594,-0.00843716
-1.49629,0.00505894,0.0133785,0.197117,-0.19865,0.0628929,-0.00766945
-1.4976,0.00480568,0.0128592,0.19865,-0.197117,0.0644274,-0.00613594
-1.49826,0.00575919,0.012147,0.200185,-0.195582,0.0667286,-0.00460148
-1.4989,0.0060019,0.012126,0.201718,-0.194816,0.0682621,-0.00383472
-1.5002,0.00586676,0.0129441,0.203253,-0.193282,0.0697966,-0.00230122
-1.50165,0.00720148,0.0131123,0.20402,-0.191748,0.0713301,-0.000766754
-1.50205,0.00792889,0.0127529,0.205553,-0.190214,0.0728645,0.000766754
-1.5027,0.00813539,0.0138369,0.207088,-0.18868,0.074398,0.00230122
-1.50377,0.00907625,0.015415,0.208621,-0.187146,0.0759325,0.00383472
-1.50382,0.00973762,0.0170147,0.210155,-0.186378,0.077466,0.00536919
-1.5041,0.00971445,0.0164642,0.211689,-0.184845,0.0790005,0.00690269
-1.50328,0.00924255,0.0150382,0.212457,-0.183311,0.080534,0.00843716
-1.50303,0.00777493,0.0151721,0.214757,-0.181777,0.0820684,0.00997066
-1.50237,0.00649897,0.0153015,0.216291,-0.180243,0.083602,0.0122719
-1.50084,0.00601439,0.0152438,0.217825,-0.178709,0.0851364,0.0138054
-1.49976,0.00796111,0.0142773,0.219359,-0.177175,0.0866699,0.0153399
-1.49836,0.00992962,0.0137325,0.220893,-0.175641,0.0882044,0.0168734
-1.49574,0.00918308,0.0132947,0.222427,-0.174107,0.0897379,0.0191746
-1.49349,0.00868664,0.0117746,0.223961,-0.172573,0.0912724,0.020709
-1.49059,0.00802331,0.0106078,0.226262,-0.171039,0.0920391,0.0222425
-1.48848,0.00727042,0.0102962,0.227797,-0.169505,0.0935726,0.023777
-1.4875,0.00637592,0.0106315,0.22933,-0.167971,0.0951071,0.0253105
-1.48528,0.00583214,0.0103276,0.230865,-0.166437,0.0966406,0.0260773
-1.48335,0.00671282,0.0100635,0.232398,-0.164903,0.0974083,0.0276117
-1.48015,0.00728746,0.00960415,0.233932,-0.163369,0.0989418,0.0291452
-1.47557,0.00722907,0.00873341,0.235466,-0.161835,0.100475,0.0299129
-1.47008,0.00717358,0.00799861,0.237,-0.160301,0.10201,0.0314465
-1.46637,0.0074407,0.00778179,0.238534,-0.158767,0.102777,0.0329809
-1.46341,0.00705434,0.00838861,0.240068,-0.157233,0.104311,0.0337477
-1.46043,0.00829647,0.00815113,0.241602,-0.155699,0.105844,0.0352812
-1.45623,0.0089223,0.00731714,0.243136,-0.154165,0.107379,0.0368156
-1.451,0.00933542,0.00700945,0.24467,-0.152631,0.108146,0.0375824
-1.44647,0.0072869,0.00608794,0.245437,-0.151864,0.109679,0.0391169
-1.44007,0.00515443,0.00545876,0.246971,-0.150331,0.111214,0.0398836
-1.43379,0.00437065,0.00421776,0.248505,-0.148796,0.112747,0.0414171
-1.42748,0.00427753,0.00349144,0.250039,-0.148029,0.114282,0.0421848
-1.4214,0.00334657,0.00350664,0.250806,-0.146495,0.115815,0.0437183
-1.4165,0.00140952,0.00392388,0.25234,-0.145728,0.11735,0.0444851
-1.4121,0.00154556,0.00400323,0.253107,-0.144195,0.118883,0.0460196
-1.40664,0.00212728,0.00256236,0.254641,-0.143427,0.120418,0.0475531
-1.40075,0.00255314,0.000360979,0.256175,-0.141893,0.121951,0.0483208
-1.39514,0.0021243,-0.00108238,0.256942,-0.141127,0.122719,0.0498543
-1.3896,0.00164347,-0.00201468,0.258476,-0.139592,0.124252,0.0513887
-1.38549,0.00148112,-0.00223245,0.259243,-0.138059,0.125787,0.0529222
-1.37839,0.000934802,-0.00186808,0.260777,-0.137291,0.126554,0.053689
-1.37194,0.00115613,-0.00146791,0.261544,-0.135757,0.128087,0.0552235
-1.36505,0.000685774,-0.000756206,0.263078,-0.134991,0.129622,0.056757
-1.35825,0.00109761,0.00127183,0.263844,-0.133456,0.130388,0.0582914
-1.35302,0.00223336,0.00270302,0.265379,-0.132689,0.131923,0.0598249
-1.34777,0.00304772,0.00347946,0.266912,-0.131155,0.133456,0.0613594
-1.34328,0.00331289,0.00324674,0.26768,-0.130388,0.134223,0.0628929
-1.33845,0.00437664,0.00337296,0.269214,-0.128855,0.135757,0.0644274
-1.33281,0.00567969,0.00392038,0.270748,-0.12732,0.136524,0.0659609
-1.32766,0.00599835,0.00459008,0.271515,-0.126554,0.138059,0.0674953
-1.32207,0.0048557,0.00549214,0.273048,-0.125019,0.138825,0.0690289
-1.3169,0.00432928,0.00493812,0.274583,-0.123486,0.140359,0.0697966
-1.31319,0.00429956,0.00480115,0.276116,-0.122719,0.141127,0.0713301
-1.30734,0.00510249,0.00610924,0.276884,-0.121184,0.14266,0.0728645
-1.30183,0.00513962,0.0083318,0.278418,-0.120418,0.143427,0.0736313
-1.29802,0.00475357,0.00905213,0.279952,-0.118883,0.144961,0.0751648
-1.29343,0.00439677,0.00863051,0.280719,-0.11735,0.145728,0.0759325
-1.28693,0.00557628,0.00812568,0.282252,-0.115815,0.146495,0.077466
-1.28041,0.00668147,0.00813475,0.283787,-0.115048,0.148029,0.0782328
-1.27431,0.00653514,0.00935624,0.284554,-0.113515,0.148796,0.0797672
-1.26719,0.00566679,0.0119791,0.286088,-0.11198,0.150331,0.080534
-1.26246,0.00445914,0.0138348,0.287621,-0.110447,0.151097,0.0813007
-1.25552,0.00426045,0.0146279,0.288388,-0.109679,0.151864,0.0828352
-1.24943,0.00519345,0.0141705,0.289923,-0.108146,0.153399,0.083602
-1.24275,0.00501622,0.0137712,0.291456,-0.106611,0.154932,0.0843687
-1.23533,0.00513257,0.0145178,0.292224,-0.105844,0.155699,0.0859032
-1.22818,0.00594764,0.0163759,0.293757,-0.104311,0.157233,0.0866699
-1.22188,0.00637761,0.0176132,0.294524,-0.102777,0.158,0.0874367
-1.21603,0.00618006,0.0184538,0.296059,-0.10201,0.159534,0.0889711
-1.21015,0.00555503,0.0185033,0.296825,-0.100475,0.160301,0.0897379
-1.20248,0.00621951,0.0190116,0.298359,-0.0997086,0.161835,0.0905046
-1.19528,0.00698353,0.0188411,0.299127,-0.0989418,0.163369,0.0912724
-1.18687,0.00558737,0.0187643,0.299893,-0.0974083,0.164136,0.0928059
-1.17854,0.00427156,0.0180708,0.301427,-0.0966406,0.16567,0.0935726
-1.17061,0.00299044,0.0170357,0.302195,-0.0951071,0.167204,0.0943403
-1.16266,0.00421671,0.017858,0.303728,-0.0943403,0.167971,0.0958738
-1.15518,0.0049413,0.0186637,0.304495,-0.0928059,0.169505,0.0966406
-1.14701,0.0045928,0.0187983,0.305263,-0.0920391,0.170272,0.0974083
-1.13739,0.00365788,0.0184912,0.306029,-0.0912724,0.171806,0.0989418
-1.12934,0.00239629,0.0176944,0.307563,-0.0897379,0.172573,0.0997086
-1.12114,0.0021029,0.0160265,0.308331,-0.0889711,0.174107,0.100475
-1.11214,0.00204881,0.0149574,0.309097,-0.0882044,0.174874,0.10201
-1.1038,0.00301288,0.0141828,0.310631,-0.0866699,0.175641,0.102777
-1.0948,0.00394522,0.0140279,0.311399,-0.0859032,0.177175,0.103543
-1.08538,0.00428591,0.0137825,0.312165,-0.0851364,0.177942,0.105078
-1.07682,0.00440162,0.0128425,0.313699,-0.083602,0.179476,0.105844
-1.06733,0.00400288,0.0115413,0.314466,-0.0828352,0.180243,0.107379
-1.05688,0.00382391,0.0118813,0.316,-0.0820684,0.18101,0.108146
-1.0456,0.00541385,0.013915,0.316767,-0.080534,0.181777,0.109679
-1.03589,0.00493099,0.0137261,0.317534,-0.0797672,0.183311,0.110447
-1.02676,0.003038,0.0151992,0.318301,-0.0790005,0.184078,0.111214
-1.0173,0.00185908,0.015204,0.319835,-0.077466,0.184845,0.112747
-1.00727,0.000807799,0.0132232,0.320602,-0.0766993,0.185612,0.113515
-0.996944,0.00184815,0.0113137,0.322136,-0.0759325,0.186378,0.115048
