p,q,r,theta_1,theta_2,theta_3,theta_4
0.754298,-0.00448929,-0.00065335,0.395767,-0.0161066,0.238534,0.171039
0.766374,-0.00373533,-0.00112692,0.395,-0.0168734,0.237767,0.169505
0.778469,-0.00220481,-0.000766263,0.394233,-0.0184078,0.237,0.168738
0.79094,-0.000141614,-0.00181569,0.392699,-0.0191746,0.237,0.167971
0.8046,0.000786601,-0.00188527,0.391932,-0.0199413,0.236233,0.167204
0.817867,0.000463134,-0.00218168,0.391166,-0.020709,0.234699,0.166437
0.829809,-0.00156837,-0.00314392,0.390398,-0.0214758,0.234699,0.164903
0.841081,-0.00267141,-0.00419454,0.389631,-0.0222425,0.233165,0.164136
0.852134,-0.0020598,-0.00379945,0.388098,-0.0230093,0.232398,0.163369
0.86317,-0.000985206,-0.00280874,0.38733,-0.023777,0.231631,0.161835
0.874957,-0.00110343,-0.00256321,0.386563,-0.0253105,0.230865,0.161068
0.886466,-0.00132514,-0.00112686,0.385797,-0.0260773,0.230097,0.159534
0.897271,-0.00178453,-0.000912853,0.38503,-0.026845,0.22933,0.158767
0.909294,-0.00106173,-0.00133618,0.383495,-0.0276117,0.227797,0.158
0.921186,-0.00160981,-0.00230866,0.382729,-0.0291452,0.227029,0.156466
0.932064,-0.00267335,-0.00277162,0.381962,-0.0299129,0.226262,0.155699
0.943249,-0.00321075,-0.00319096,0.381194,-0.0306797,0.225495,0.154165
0.953524,-0.00270245,-0.00331895,0.379661,-0.0314465,0.223961,0.153399
0.964874,-0.00268392,-0.00310523,0.378894,-0.0329809,0.223194,0.152631
0.977737,-0.00220989,-0.00268207,0.378126,-0.0337477,0.222427,0.151097
0.989235,-0.00210084,-0.00294697,0.377359,-0.0345144,0.220893,0.150331
1.00144,-0.00304682,-0.00237382,0.375826,-0.0352812,0.220126,0.149563
1.01238,-0.0045842,-0.00218624,0.375058,-0.0368156,0.218593,0.148029
1.02212,-0.00574814,-0.00128649,0.374291,-0.0375824,0.217825,0.147263
1.03292,-0.00503803,-0.0019376,0.373525,-0.0383492,0.216291,0.145728
1.04552,-0.00443649,-0.00338263,0.37199,-0.0398836,0.215525,0.144961
1.05726,-0.00313002,-0.00365014,0.371223,-0.0406504,0.21399,0.144195
1.06915,-0.00299537,-0.00350119,0.370457,-0.0414171,0.213223,0.14266
1.08078,-0.004159,-0.00342484,0.368922,-0.0429516,0.211689,0.141893
1.09092,-0.00534306,-0.00184822,0.368155,-0.0437183,0.210155,0.141127
1.10092,-0.00597629,-0.00111011,0.366622,-0.0444851,0.209389,0.140359
1.11123,-0.00613977,-0.00123189,0.365854,-0.0460196,0.207854,0.138825
1.12076,-0.00583439,-0.00112043,0.365088,-0.0467863,0.207088,0.138059
1.13124,-0.00584863,-0.00167967,0.363554,-0.0483208,0.205553,0.137291
1.143,-0.00629836,-0.00245187,0.36202,-0.0490875,0.204786,0.135757
1.15384,-0.00660034,-0.00230084,0.361253,-0.0498543,0.203253,0.134991
1.16434,-0.00586519,-0.00170609,0.359718,-0.0513887,0.202485,0.134223
1.17493,-0.00598838,-0.00187992,0.358952,-0.0521555,0.200952,0.133456
1.18562,-0.0064906,-0.0023783,0.357418,-0.053689,0.200185,0.131923
1.19572,-0.00626923,-0.00333587,0.355884,-0.0544567,0.19865,0.131155
1.20483,-0.00533187,-0.00335977,0.355117,-0.0559902,0.197884,0.129622
1.21324,-0.0041068,-0.00394341,0.353582,-0.0575247,0.19635,0.128855
1.22264,-0.00512797,-0.00577482,0.352049,-0.0582914,0.195582,0.12732
1.23208,-0.0063455,-0.00599953,0.350514,-0.0598249,0.194049,0.126554
1.24157,-0.00678075,-0.00718401,0.349748,-0.0613594,0.193282,0.125019
1.25149,-0.00572528,-0.00724632,0.348214,-0.0628929,0.191748,0.124252
1.26103,-0.00444824,-0.00675266,0.34668,-0.0644274,0.190981,0.122719
1.26986,-0.00448904,-0.00660218,0.345146,-0.0651941,0.189446,0.121184
1.27943,-0.00489009,-0.00687686,0.343612,-0.0667286,0.187913,0.119651
1.28807,-0.00504563,-0.00600381,0.342078,-0.0682621,0.187146,0.118883
1.29668,-0.00541869,-0.0040425,0.340544,-0.0697966,0.185612,0.116583
1.3051,-0.00476968,-0.00371407,0.33901,-0.0713301,0.184078,0.115815
1.31328,-0.00464957,-0.00380422,0.337476,-0.0728645,0.183311,0.113515
1.32126,-0.00483914,-0.00367631,0.335942,-0.074398,0.181777,0.11198
1.32818,-0.00458834,-0.00494453,0.335175,-0.0759325,0.180243,0.110447
1.33719,-0.00487992,-0.00505752,0.333641,-0.0766993,0.178709,0.108912
1.34567,-0.00444929,-0.00598736,0.332107,-0.0782328,0.177175,0.107379
1.35388,-0.0037793,-0.0079563,0.330573,-0.0797672,0.176408,0.105844
1.36209,-0.00379218,-0.00958351,0.329039,-0.0813007,0.174874,0.104311
1.37027,-0.00333924,-0.00991292,0.328272,-0.0828352,0.17334,0.102777
1.37858,-0.00306302,-0.00921676,0.326738,-0.0843687,0.171806,0.101243
1.38725,-0.00289371,-0.0084317,0.325204,-0.0851364,0.170272,0.100475
1.39583,-0.00414597,-0.00771356,0.32367,-0.0866699,0.168738,0.0989418
1.40332,-0.00509908,-0.00752116,0.322903,-0.0882044,0.167204,0.0974083
1.40992,-0.00583811,-0.00790648,0.321369,-0.0897379,0.16567,0.0958738
1.41696,-0.0069178,-0.0087658,0.319835,-0.0905046,0.164136,0.0943403
1.42348,-0.00670144,-0.00796065,0.318301,-0.0920391,0.162602,0.0935726
1.43067,-0.00616998,-0.00826006,0.317534,-0.0935726,0.161068,0.0920391
1.43848,-0.00469951,-0.00818834,0.316,-0.0951071,0.159534,0.0905046
1.44585,-0.00404064,-0.00787899,0.314466,-0.0966406,0.158,0.0897379
1.45201,-0.00475557,-0.00792131,0.312932,-0.0974083,0.156466,0.0882044
1.45891,-0.00478485,-0.00820413,0.311399,-0.0989418,0.154932,0.0866699
1.46638,-0.0051757,-0.00823398,0.309864,-0.100475,0.153399,0.0859032
1.4722,-0.0057283,-0.00878159,0.308331,-0.10201,0.151864,0.0843687
1.47786,-0.00582957,-0.00852775,0.306796,-0.103543,0.150331,0.0828352
1.48353,-0.00619365,-0.00801226,0.305263,-0.105078,0.148796,0.0820684
1.48886,-0.00532805,-0.00845594,0.303728,-0.106611,0.148029,0.080534
1.49451,-0.00320242,-0.00854258,0.302195,-0.108146,0.146495,0.0790005
1.50092,-0.00150387,-0.00977547,0.30066,-0.109679,0.144961,0.077466
1.50762,-0.00202899,-0.0121044,0.299127,-0.111214,0.143427,0.0759325
1.51274,-0.00281901,-0.0119492,0.297592,-0.112747,0.14266,0.074398
1.51879,-0.00513607,-0.0103535,0.296059,-0.114282,0.141127,0.0728645
1.52396,-0.00694846,-0.00931186,0.294524,-0.115815,0.139592,0.0713301
1.52825,-0.00891279,-0.00974101,0.292224,-0.118116,0.138059,0.0697966
1.53357,-0.00785525,-0.009212,0.290689,-0.119651,0.136524,0.0682621
1.53771,-0.00643212,-0.00767922,0.289156,-0.121184,0.134991,0.0659609
1.54217,-0.00523591,-0.00742581,0.287621,-0.122719,0.133456,0.0644274
1.54543,-0.00421931,-0.00843955,0.286088,-0.124252,0.131923,0.0621262
1.54971,-0.00323334,-0.00908398,0.284554,-0.125787,0.130388,0.0605927
1.55456,-0.00315101,-0.00936632,0.28302,-0.12732,0.128855,0.0582914
1.56028,-0.00421871,-0.00881709,0.281486,-0.128855,0.12732,0.056757
1.56445,-0.0049123,-0.00898798,0.279952,-0.130388,0.125787,0.0552235
1.56853,-0.0050163,-0.00703479,0.278418,-0.131923,0.124252,0.053689
1.5729,-0.00508379,-0.00590843,0.276884,-0.133456,0.122719,0.0513887
1.57739,-0.00518856,-0.00566479,0.27535,-0.134991,0.120418,0.0498543
1.58079,-0.00600089,-0.0056244,0.273816,-0.136524,0.118883,0.0483208
1.58299,-0.00744578,-0.00587589,0.272282,-0.138059,0.11735,0.0467863
1.58598,-0.00722285,-0.00524877,0.270748,-0.139592,0.115815,0.0460196
1.58879,-0.0066406,-0.00506623,0.269214,-0.141127,0.113515,0.0444851
1.59242,-0.00635259,-0.00571283,0.268447,-0.14266,0.11198,0.0429516
1.59572,-0.00651883,-0.00543153,0.266912,-0.144195,0.110447,0.0414171
1.59838,-0.00659338,-0.00429692,0.265379,-0.144961,0.108912,0.0398836
1.60164,-0.00672614,-0.00356835,0.263844,-0.146495,0.107379,0.0383492
1.60624,-0.00565485,-0.00391939,0.261544,-0.148029,0.105844,0.0375824
1.60952,-0.00422676,-0.00371911,0.26001,-0.149563,0.104311,0.0360489
1.61288,-0.00229483,-0.00268886,0.258476,-0.151097,0.102777,0.0345144
1.61607,-0.00291719,-0.00373935,0.256942,-0.152631,0.101243,0.0329809
1.61901,-0.00420918,-0.00433941,0.255408,-0.154165,0.0997086,0.0314465
1.621,-0.0045496,-0.00488262,0.253874,-0.155699,0.098175,0.0299129
1.6226,-0.00351738,-0.00485934,0.251573,-0.158,0.0966406,0.0283785
1.62456,-0.00432143,-0.00419135,0.250039,-0.159534,0.0951071,0.0276117
1.62873,-0.00556366,-0.00328126,0.248505,-0.161068,0.0935726,0.0253105
1.63218,-0.00714991,-0.00270455,0.246204,-0.162602,0.0920391,0.023777
1.63556,-0.00886535,-0.00194841,0.24467,-0.164903,0.0905046,0.0222425
1.63944,-0.00807913,-0.00247935,0.243136,-0.166437,0.0889711,0.020709
1.64283,-0.00667559,-0.00344643,0.240835,-0.167971,0.0874367,0.0184078
1.64528,-0.00564761,-0.0051668,0.239301,-0.169505,0.0859032,0.0168734
1.64786,-0.00567883,-0.00813359,0.237,-0.171806,0.0843687,0.0145731
1.6507,-0.00588699,-0.00872401,0.235466,-0.17334,0.0828352,0.0122719
1.653,-0.00595404,-0.00810732,0.233932,-0.174874,0.0813007,0.0107374
1.65441,-0.0056981,-0.00645334,0.232398,-0.176408,0.0790005,0.00843716
1.65502,-0.00658768,-0.00601696,0.230865,-0.178709,0.077466,0.00690269
1.65522,-0.00853066,-0.00714428,0.228563,-0.180243,0.0759325,0.00536919
1.6565,-0.00835576,-0.0076517,0.227029,-0.181777,0.074398,0.00306797
1.65818,-0.00841144,-0.00789069,0.225495,-0.183311,0.0720968,0.00153351
1.65903,-0.00788406,-0.00736571,0.223961,-0.184845,0.0705633,0
1.65982,-0.00764971,-0.00591407,0.222427,-0.186378,0.0682621,-0.00153351
1.65978,-0.00717376,-0.00519475,0.220893,-0.187913,0.0667286,-0.00306797
1.66015,-0.0077291,-0.00623342,0.219359,-0.190214,0.0644274,-0.00536919
1.66132,-0.00731715,-0.00739792,0.217825,-0.191748,0.0628929,-0.00690269
1.66198,-0.00744628,-0.00906278,0.216291,-0.193282,0.0605927,-0.00766945
1.66207,-0.00884234,-0.00925341,0.21399,-0.194816,0.0590582,-0.00920391
1.66212,-0.00969771,-0.00944637,0.212457,-0.19635,0.0575247,-0.0107374
1.66163,-0.00873289,-0.00883588,0.210922,-0.197884,0.0559902,-0.0122719
1.66025,-0.00682599,-0.00890296,0.209389,-0.199417,0.053689,-0.0138054
1.65893,-0.00645594,-0.0101452,0.207088,-0.200952,0.0521555,-0.0153399
1.65876,-0.00519288,-0.0104165,0.205553,-0.202485,0.050621,-0.0168734
1.65898,-0.0055387,-0.010497,0.20402,-0.20402,0.0490875,-0.0184078
1.65903,-0.00625012,-0.0106438,0.201718,-0.206321,0.0475531,-0.0199413
1.65775,-0.00712653,-0.0101629,0.200185,-0.207854,0.0460196,-0.0214758
1.65664,-0.00718978,-0.00846262,0.19865,-0.209389,0.0444851,-0.0230093
1.65397,-0.00853261,-0.00810114,0.19635,-0.211689,0.0429516,-0.0245438
1.65067,-0.00919377,-0.00963822,0.194816,-0.213223,0.0414171,-0.026845
1.64852,-0.00883211,-0.0100936,0.192514,-0.214757,0.0398836,-0.0283785
1.64705,-0.00851638,-0.0108238,0.190981,-0.217058,0.0383492,-0.0306797
1.6463,-0.0088242,-0.0118728,0.189446,-0.218593,0.0368156,-0.0322132
1.64358,-0.00884534,-0.0131046,0.187913,-0.220126,0.0352812,-0.0345144
1.64133,-0.00931624,-0.0127691,0.185612,-0.222427,0.0337477,-0.0360489
1.63889,-0.00897654,-0.012001,0.184078,-0.223961,0.0314465,-0.0383492
1.63613,-0.00784758,-0.0113506,0.182544,-0.225495,0.0299129,-0.0398836
1.63247,-0.00735127,-0.0115929,0.18101,-0.227029,0.0283785,-0.0421848
1.62849,-0.00652319,-0.0119289,0.179476,-0.228563,0.026845,-0.0437183
1.62458,-0.00742323,-0.0119311,0.177942,-0.230865,0.0253105,-0.0452528
1.62196,-0.00758447,-0.0124406,0.176408,-0.232398,0.0230093,-0.0467863
1.61937,-0.00789838,-0.0141175,0.174874,-0.233932,0.0214758,-0.0483208
1.61625,-0.00819492,-0.0143415,0.17334,-0.235466,0.0199413,-0.0498543
1.61291,-0.00717712,-0.0135809,0.172573,-0.237,0.0176411,-0.0513887
1.60928,-0.00539783,-0.0132393,0.171039,-0.238534,0.0161066,-0.0529222
1.60538,-0.0053069,-0.0133047,0.169505,-0.240068,0.0145731,-0.0544567
1.60096,-0.00586981,-0.0130527,0.167971,-0.241602,0.0130386,-0.0559902
1.59669,-0.00698605,-0.0128417,0.166437,-0.243136,0.0115051,-0.056757
1.59329,-0.00707015,-0.0133337,0.164903,-0.24467,0.00997066,-0.0582914
1.5889,-0.00764783,-0.014006,0.163369,-0.245437,0.00843716,-0.0598249
1.58371,-0.00835978,-0.0142067,0.161068,-0.246971,0.00690269,-0.0605927
1.57883,-0.00857158,-0.0146755,0.159534,-0.248505,0.00536919,-0.0621262
1.57413,-0.00804117,-0.0149618,0.158,-0.250039,0.00383472,-0.0636606
1.57027,-0.00766953,-0.0157821,0.156466,-0.251573,0.00230122,-0.0644274
1.56514,-0.00819643,-0.0172882,0.154932,-0.253107,0.000766754,-0.0659609
1.56019,-0.00760877,-0.0190234,0.153399,-0.255408,0,-0.0674953
1.55527,-0.00825457,-0.0207881,0.151864,-0.256942,-0.00153351,-0.0682621
1.55155,-0.00897887,-0.0229337,0.150331,-0.258476,-0.00306797,-0.0697966
1.54764,-0.0100203,-0.0237823,0.148029,-0.26001,-0.00460148,-0.0713301
1.54217,-0.00995129,-0.0246285,0.146495,-0.261544,-0.00536919,-0.0728645
1.53541,-0.0098238,-0.0238833,0.144961,-0.263078,-0.00690269,-0.074398
1.52955,-0.00914249,-0.0223463,0.143427,-0.265379,-0.00843716,-0.0759325
1.52469,-0.00846979,-0.022065,0.141893,-0.266912,-0.00997066,-0.077466
1.5191,-0.0083518,-0.0228464,0.140359,-0.268447,-0.0115051,-0.0790005
1.51473,-0.00846917,-0.02358,0.138825,-0.26998,-0.0122719,-0.080534
1.51101,-0.0101898,-0.0254606,0.137291,-0.271515,-0.0138054,-0.0820684
1.50644,-0.0106111,-0.0257822,0.135757,-0.273048,-0.0153399,-0.083602
1.5012,-0.0106997,-0.0254034,0.134223,-0.274583,-0.0168734,-0.0851364
1.49584,-0.0115048,-0.024289,0.132689,-0.276116,-0.0184078,-0.0874367
1.48901,-0.0113201,-0.022068,0.131155,-0.277651,-0.0199413,-0.0889711
1.4823,-0.0105863,-0.0207474,0.129622,-0.279184,-0.0214758,-0.0905046
1.47522,-0.0085486,-0.020377,0.128087,-0.280719,-0.0230093,-0.0920391
1.46744,-0.00785754,-0.0209572,0.12732,-0.281486,-0.0245438,-0.0935726
1.46087,-0.00822505,-0.020102,0.125787,-0.28302,-0.0260773,-0.0951071
1.45539,-0.00801806,-0.0192328,0.124252,-0.284554,-0.0276117,-0.0958738
1.44963,-0.00769539,-0.0210482,0.122719,-0.286088,-0.0291452,-0.0974083
1.44204,-0.00699493,-0.020916,0.121184,-0.287621,-0.0306797,-0.0989418
1.4357,-0.00680903,-0.0203114,0.120418,-0.288388,-0.0322132,-0.100475
1.42929,-0.00668999,-0.0185565,0.118883,-0.289923,-0.0337477,-0.10201
1.42281,-0.00682536,-0.0179025,0.11735,-0.291456,-0.0352812,-0.102777
1.41684,-0.00746322,-0.0150162,0.115815,-0.292991,-0.0368156,-0.104311
1.40939,-0.00722858,-0.0128064,0.114282,-0.293757,-0.0375824,-0.105078
1.40178,-0.00702816,-0.0124363,0.113515,-0.295291,-0.0391169,-0.106611
1.3936,-0.00669215,-0.0126676,0.11198,-0.296059,-0.0406504,-0.108146
1.38537,-0.00626654,-0.0118566,0.110447,-0.297592,-0.0421848,-0.108912
1.37811,-0.00647476,-0.0109478,0.108912,-0.299127,-0.0437183,-0.110447
1.37059,-0.00695518,-0.0102139,0.107379,-0.30066,-0.0444851,-0.111214
1.36273,-0.00746489,-0.00918931,0.105844,-0.301427,-0.0460196,-0.112747
1.35517,-0.00724801,-0.00846062,0.104311,-0.302961,-0.0467863,-0.113515
1.34854,-0.00727148,-0.00695677,0.103543,-0.304495,-0.0483208,-0.115048
1.3398,-0.00713576,-0.00483424,0.10201,-0.306029,-0.0490875,-0.116583
1.3309,-0.00619063,-0.00300186,0.100475,-0.307563,-0.050621,-0.11735
1.32227,-0.00514078,-0.00204583,0.0989418,-0.309097,-0.0521555,-0.118883
1.31373,-0.00241225,-0.00186593,0.0974083,-0.309864,-0.0529222,-0.119651
1.30527,-0.00142177,-0.00182223,0.0958738,-0.311399,-0.0544567,-0.121184
1.29683,-0.00191055,-0.00156319,0.0943403,-0.312932,-0.0552235,-0.122719
1.28939,-0.00332343,-0.00204472,0.0935726,-0.314466,-0.056757,-0.124252
1.2809,-0.00466849,-0.00156862,0.0920391,-0.316,-0.0575247,-0.125787
1.2705,-0.0058586,-0.00185344,0.0905046,-0.317534,-0.0590582,-0.12732
1.25995,-0.00583024,-0.00128932,0.0889711,-0.318301,-0.0605927,-0.128087
1.25125,-0.00522712,-0.0010832,0.0882044,-0.319835,-0.0613594,-0.129622
1.24322,-0.00474032,-0.00117493,0.0866699,-0.321369,-0.0628929,-0.131155
1.23462,-0.00445034,-0.00213926,0.0859032,-0.322136,-0.0644274,-0.132689
1.22614,-0.00458759,-0.00153537,0.0843687,-0.32367,-0.0651941,-0.134223
1.21708,-0.0046399,-0.00119707,0.0828352,-0.325204,-0.0667286,-0.135757
1.20737,-0.00417264,7.07E-05,0.0820684,-0.325971,-0.0682621,-0.137291
1.19856,-0.0047288,0.000524013,0.0813007,-0.327505,-0.0690289,-0.138825
1.18916,-0.00501531,0.00108988,0.0797672,-0.328272,-0.0705633,-0.140359
1.17844,-0.00601077,0.000551804,0.0790005,-0.329806,-0.0713301,-0.141127
1.16752,-0.0069917,0.000120482,0.077466,-0.330573,-0.0728645,-0.14266
1.15717,-0.00593352,-0.000209623,0.0766993,-0.332107,-0.074398,-0.144195
1.14733,-0.00554884,-0.000238434,0.0759325,-0.332874,-0.0751648,-0.144961
1.13862,-0.00651327,-0.000447446,0.074398,-0.334408,-0.0766993,-0.146495
1.13038,-0.00563765,-0.000444011,0.0736313,-0.335175,-0.0782328,-0.147263
1.12179,-0.00559559,-0.00129166,0.0720968,-0.336709,-0.0790005,-0.148796
1.11066,-0.00564832,-0.0016594,0.0713301,-0.337476,-0.080534,-0.149563
1.09977,-0.00529481,-0.00130715,0.0697966,-0.338243,-0.0820684,-0.150331
1.09023,-0.00622004,-0.000917823,0.0690289,-0.339777,-0.0828352,-0.151864
1.07958,-0.00548954,-0.00103287,0.0682621,-0.340544,-0.0843687,-0.152631
1.06903,-0.00479233,-0.00245053,0.0667286,-0.341311,-0.0851364,-0.153399
1.05773,-0.00418731,-0.00422655,0.0659609,-0.342845,-0.0866699,-0.154165
1.04625,-0.00404108,-0.00598364,0.0644274,-0.343612,-0.0874367,-0.154932
1.03512,-0.00356869,-0.00660097,0.0636606,-0.344378,-0.0889711,-0.155699
1.02463,-0.00465392,-0.00753617,0.0628929,-0.345146,-0.0897379,-0.157233
1.01451,-0.005465,-0.0070918,0.0613594,-0.34668,-0.0905046,-0.158
1.00403,-0.00551428,-0.00647556,0.0605927,-0.347446,-0.0912724,-0.158767
0.993455,-0.00508934,-0.00591127,0.0598249,-0.348214,-0.0928059,-0.159534
0.982053,-0.00441961,-0.00639096,0.0582914,-0.348981,-0.0935726,-0.160301
0.970544,-0.00425593,-0.0068983,0.0575247,-0.350514,-0.0943403,-0.161068
0.95826,-0.00331545,-0.00753464,0.056757,-0.351282,-0.0951071,-0.161835
0.946925,-0.00170517,-0.00684292,0.0552235,-0.352049,-0.0958738,-0.162602
0.935625,-0.00164909,-0.00618944,0.0544567,-0.353582,-0.0966406,-0.163369
0.923188,-0.00273617,-0.0062258,0.053689,-0.35435,-0.0974083,-0.164136
0.909717,-0.00444234,-0.00672283,0.0529222,-0.355117,-0.098175,-0.164903
0.896588,-0.00539811,-0.00795305,0.0513887,-0.355884,-0.0997086,-0.16567
0.885293,-0.00472532,-0.00931166,0.050621,-0.357418,-0.100475,-0.166437
0.873575,-0.00391705,-0.0105447,0.0498543,-0.358185,-0.101243,-0.167204
0.861605,-0.00428769,-0.0104784,0.0490875,-0.358952,-0.10201,-0.167971
0.849478,-0.004299,-0.00972295,0.0483208,-0.359718,-0.102777,-0.168738
0.838044,-0.00326109,-0.00881422,0.0475531,-0.361253,-0.103543,-0.169505
0.827008,-0.0041582,-0.00870846,0.0460196,-0.36202,-0.103543,-0.170272
0.815755,-0.00513769,-0.0100184,0.0452528,-0.362786,-0.104311,-0.171039
0.804173,-0.00525874,-0.00964417,0.0444851,-0.363554,-0.105078,-0.171806
0.791459,-0.00494409,-0.00931873,0.0437183,-0.364321,-0.105844,-0.172573
0.778624,-0.00402942,-0.00977519,0.0429516,-0.365088,-0.106611,-0.17334
0.764511,-0.00462781,-0.00985792,0.0421848,-0.365854,-0.107379,-0.174107
0.751346,-0.00344671,-0.00921968,0.0414171,-0.366622,-0.108146,-0.174874
0.73861,-0.00254609,-0.00956425,0.0406504,-0.367389,-0.108912,-0.175641
0.727311,-0.00357809,-0.0095475,0.0398836,-0.368155,-0.109679,-0.176408
0.715351,-0.0037499,-0.00998052,0.0391169,-0.368922,-0.110447,-0.177175
0.701429,-0.00381737,-0.0100802,0.0383492,-0.36969,-0.111214,-0.177942
0.686391,-0.00465566,-0.00974677,0.0375824,-0.370457,-0.111214,-0.178709
0.673331,-0.00514475,-0.00801101,0.0368156,-0.371223,-0.11198,-0.179476
0.660145,-0.004424,-0.00702065,0.0368156,-0.37199,-0.112747,-0.180243
0.646157,-0.00392495,-0.00703,0.0360489,-0.372758,-0.113515,-0.180243
0.632881,-0.00384971,-0.00757149,0.0352812,-0.372758,-0.114282,-0.18101
0.619142,-0.00528634,-0.00757208,0.0345144,-0.373525,-0.114282,-0.181777
0.606224,-0.00515676,-0.00869402,0.0345144,-0.374291,-0.115048,-0.182544
0.593934,-0.0047847,-0.00952815,0.0337477,-0.375058,-0.115815,-0.183311
0.580293,-0.00300309,-0.0108393,0.0329809,-0.375826,-0.115815,-0.184078
0.565543,-0.00263013,-0.011505,0.0329809,-0.375826,-0.116583,-0.184078
0.552088,-0.0029133,-0.0109819,0.0322132,-0.376593,-0.11735,-0.184845
0.540156,-0.00307539,-0.0117877,0.0314465,-0.377359,-0.118116,-0.185612
0.527656,-0.00383493,-0.0114732,0.0314465,-0.377359,-0.118116,-0.186378
0.515213,-0.0038306,-0.0108536,0.0306797,-0.378126,-0.118883,-0.186378
0.503357,-0.00328212,-0.0108605,0.0306797,-0.378894,-0.118883,-0.187146
0.490021,-0.00367798,-0.0104164,0.0299129,-0.378894,-0.119651,-0.187146
0.475471,-0.00452016,-0.0100337,0.0299129,-0.379661,-0.119651,-0.187913
0.46085,-0.00523626,-0.00986944,0.0291452,-0.379661,-0.120418,-0.18868
0.445779,-0.00601395,-0.010457,0.0291452,-0.380427,-0.120418,-0.18868
0.431707,-0.00589771,-0.011534,0.0283785,-0.380427,-0.121184,-0.189446
0.418742,-0.00651015,-0.0115375,0.0283785,-0.381194,-0.121184,-0.189446
0.406146,-0.00613036,-0.0114932,0.0276117,-0.381194,-0.121951,-0.190214
0.392862,-0.00427545,-0.0107538,0.0276117,-0.381962,-0.121951,-0.190214
0.379861,-0.00277697,-0.0107198,0.026845,-0.381962,-0.122719,-0.190214
0.366688,-0.00175443,-0.00953267,0.026845,-0.382729,-0.122719,-0.190981
0.352352,-0.00195351,-0.00807884,0.026845,-0.382729,-0.122719,-0.190981
0.337656,-0.00234601,-0.00738546,0.0260773,-0.382729,-0.123486,-0.190981
0.324565,-0.0032687,-0.00813089,0.0260773,-0.383495,-0.123486,-0.191748
0.311685,-0.00338833,-0.00875549,0.0260773,-0.383495,-0.124252,-0.191748
0.29831,-0.00324671,-0.00870758,0.0253105,-0.383495,-0.124252,-0.191748
0.284249,-0.00285868,-0.00791602,0.0253105,-0.384262,-0.124252,-0.192514
0.270808,-0.00271425,-0.00705251,0.0253105,-0.384262,-0.124252,-0.192514
0.258422,-0.00323739,-0.00788672,0.0253105,-0.38503,-0.125019,-0.192514
0.245229,-0.00418377,-0.00938368,0.0245438,-0.38503,-0.125019,-0.192514
0.23182,-0.00473314,-0.00928805,0.0245438,-0.38503,-0.125019,-0.193282
0.218289,-0.00476192,-0.0087024,0.0245438,-0.38503,-0.125787,-0.193282
0.20425,-0.00439295,-0.00859165,0.0245438,-0.38503,-0.125787,-0.193282
0.189754,-0.00367101,-0.00829522,0.023777,-0.385797,-0.125787,-0.193282
