x,y,z
0.93457,-0.431152,-0.19873
0.93335,-0.43335,-0.197266
0.933838,-0.434814,-0.197754
0.93335,-0.428467,-0.198975
0.931396,-0.426514,-0.19458
0.93042,-0.431885,-0.194092
0.930908,-0.432617,-0.203125
0.929932,-0.429932,-0.20459
0.927979,-0.428223,-0.198242
0.928711,-0.430176,-0.195801
0.926758,-0.432617,-0.199951
0.923828,-0.432373,-0.202393
0.923096,-0.429932,-0.198975
0.925293,-0.430664,-0.19873
0.92749,-0.434326,-0.196777
0.920166,-0.433105,-0.194824
0.913574,-0.429443,-0.19458
0.912354,-0.429932,-0.193115
0.910645,-0.432617,-0.194336
0.90918,-0.43335,-0.192871
0.911865,-0.433594,-0.193848
0.912598,-0.435547,-0.197266
0.909912,-0.435059,-0.195801
0.909912,-0.434326,-0.197266
0.907959,-0.435059,-0.199219
0.905518,-0.434814,-0.194824
0.908691,-0.435547,-0.193848
0.907227,-0.435303,-0.197754
0.904785,-0.436523,-0.198975
0.904785,-0.439697,-0.197266
0.906494,-0.4375,-0.196289
0.912842,-0.4375,-0.199463
0.912598,-0.442871,-0.205811
0.9104,-0.442139,-0.206055
0.909668,-0.441895,-0.208008
0.907715,-0.44458,-0.211426
0.907471,-0.447021,-0.207031
0.910645,-0.449707,-0.208252
0.9104,-0.447266,-0.217773
0.911621,-0.446045,-0.220703
0.914795,-0.446777,-0.219482
0.913574,-0.446289,-0.219727
0.911377,-0.449951,-0.220215
0.910645,-0.452881,-0.222412
0.911621,-0.451904,-0.226807
0.914062,-0.454346,-0.226074
0.915527,-0.458984,-0.226318
0.916748,-0.457275,-0.229736
0.914062,-0.456055,-0.230957
0.912354,-0.45874,-0.232422
0.916748,-0.460937,-0.229248
0.918457,-0.462646,-0.225586
0.917725,-0.464111,-0.229492
0.915771,-0.46875,-0.226318
0.918213,-0.469727,-0.217529
0.918701,-0.46875,-0.218262
0.913818,-0.470215,-0.224365
0.912842,-0.469238,-0.227783
0.916016,-0.471191,-0.226074
0.914795,-0.469971,-0.224365
0.912842,-0.470215,-0.226074
0.909424,-0.472168,-0.224609
0.907959,-0.470947,-0.219238
0.911621,-0.472168,-0.217773
0.911133,-0.473389,-0.225342
0.910156,-0.470947,-0.230469
0.9104,-0.468994,-0.222412
0.908936,-0.471436,-0.219482
0.90625,-0.472656,-0.222412
0.904785,-0.470947,-0.218262
0.907227,-0.471436,-0.2229
0.909912,-0.4729,-0.226318
0.906738,-0.472412,-0.218262
0.906006,-0.469727,-0.216797
0.90625,-0.467285,-0.217041
0.903809,-0.468262,-0.219482
0.901855,-0.470703,-0.224365
0.902588,-0.470459,-0.227539
0.903076,-0.469482,-0.224854
0.904785,-0.471191,-0.219971
0.908447,-0.474854,-0.219482
0.909424,-0.476807,-0.224121
0.908203,-0.477295,-0.218994
0.905762,-0.477783,-0.21582
0.906006,-0.476562,-0.221191
0.906738,-0.473145,-0.222412
0.90918,-0.471436,-0.224609
0.90918,-0.475098,-0.226807
0.906738,-0.477295,-0.226807
0.904541,-0.477295,-0.229248
0.903809,-0.475586,-0.234131
0.906494,-0.478027,-0.239014
0.905029,-0.47998,-0.239502
0.901611,-0.47876,-0.240723
0.899902,-0.478516,-0.244141
0.896973,-0.475098,-0.238281
0.896973,-0.472412,-0.240234
0.898437,-0.473877,-0.240967
0.898437,-0.47876,-0.239502
0.896484,-0.47876,-0.240967
0.895264,-0.474854,-0.237061
0.894775,-0.472168,-0.238281
0.893555,-0.469971,-0.246094
0.895996,-0.47168,-0.246582
0.897217,-0.472656,-0.245605
0.896973,-0.473389,-0.246582
0.898437,-0.475098,-0.24707
0.897705,-0.476562,-0.252441
0.894287,-0.478027,-0.247559
0.890625,-0.474365,-0.242676
0.891113,-0.468262,-0.244629
0.894531,-0.465576,-0.248291
0.894531,-0.467529,-0.253662
0.893311,-0.4729,-0.25415
0.891113,-0.480469,-0.254395
0.890137,-0.483887,-0.26001
0.894043,-0.483154,-0.260498
0.896973,-0.481934,-0.254883
0.894775,-0.480469,-0.258789
0.891846,-0.481689,-0.260254
0.88916,-0.482666,-0.262695
0.890137,-0.483398,-0.269775
0.891846,-0.484375,-0.269287
0.893311,-0.485107,-0.269775
0.89502,-0.485596,-0.272949
0.895752,-0.486084,-0.274658
0.894287,-0.486572,-0.275879
0.894043,-0.48877,-0.276611
0.897461,-0.489746,-0.277344
0.895508,-0.48877,-0.279053
0.892578,-0.490234,-0.276611
0.89502,-0.491943,-0.276855
0.895996,-0.492676,-0.279785
0.897461,-0.489502,-0.274902
0.897461,-0.489746,-0.276855
0.894287,-0.492676,-0.278564
0.896484,-0.49292,-0.272217
0.900146,-0.494629,-0.280273
0.900635,-0.495361,-0.286621
0.898193,-0.498535,-0.281738
0.895508,-0.497559,-0.276367
0.89917,-0.493408,-0.273926
0.901855,-0.494873,-0.280273
0.902832,-0.496826,-0.283936
0.906006,-0.494873,-0.281494
0.904785,-0.495605,-0.279541
0.903809,-0.496094,-0.283936
0.908447,-0.493164,-0.284668
0.907471,-0.492432,-0.28125
0.905762,-0.494385,-0.282471
0.909668,-0.494629,-0.285156
0.908936,-0.494629,-0.285645
0.907227,-0.497559,-0.284668
0.909668,-0.496826,-0.282959
0.911865,-0.493408,-0.283936
0.912598,-0.494629,-0.283936
0.910156,-0.496826,-0.277588
0.910645,-0.49707,-0.276367
0.91333,-0.501465,-0.281494
0.912842,-0.502441,-0.280762
0.914307,-0.504639,-0.275879
0.913574,-0.505615,-0.275391
0.914062,-0.499512,-0.281494
0.915283,-0.500488,-0.284424
0.914551,-0.503662,-0.281006
0.91333,-0.499023,-0.282959
0.914795,-0.498535,-0.288086
0.914795,-0.501465,-0.294678
0.91333,-0.500977,-0.299805
0.914062,-0.501709,-0.297119
0.91333,-0.50293,-0.294189
0.914062,-0.502686,-0.298584
0.91626,-0.501221,-0.301514
0.914551,-0.500488,-0.297119
0.912598,-0.499756,-0.29248
0.914062,-0.496826,-0.294189
0.915771,-0.494385,-0.29834
0.915527,-0.498291,-0.29834
0.914795,-0.50293,-0.293701
0.916504,-0.502441,-0.293945
0.916016,-0.503174,-0.29834
0.917236,-0.498779,-0.301025
0.916016,-0.49707,-0.302734
0.911621,-0.503174,-0.305664
0.910889,-0.50415,-0.304687
0.909912,-0.500488,-0.30542
0.909668,-0.501221,-0.305664
0.908447,-0.505859,-0.293945
0.906494,-0.504883,-0.291504
0.905273,-0.503174,-0.303467
0.905518,-0.503174,-0.311035
0.904541,-0.501465,-0.310303
0.902588,-0.497559,-0.310059
0.901611,-0.495605,-0.309326
0.896729,-0.499268,-0.308105
0.895508,-0.502197,-0.309814
0.896729,-0.501465,-0.310059
0.894775,-0.498047,-0.310059
0.892578,-0.499756,-0.311279
0.891602,-0.501953,-0.3125
0.88916,-0.501709,-0.311035
0.884766,-0.501465,-0.312744
0.885498,-0.498535,-0.314697
0.880615,-0.498779,-0.315918
0.875977,-0.500977,-0.316895
0.877197,-0.499512,-0.316162
0.875488,-0.496582,-0.314697
0.875488,-0.495117,-0.312744
0.875488,-0.495361,-0.314941
0.875977,-0.496094,-0.311768
0.876221,-0.498291,-0.311523
0.873291,-0.497314,-0.315918
0.873535,-0.494873,-0.319824
0.873291,-0.496338,-0.322266
0.875,-0.496826,-0.321533
0.875977,-0.496338,-0.320557
0.876465,-0.493164,-0.322266
0.878662,-0.495605,-0.324219
0.878906,-0.500244,-0.325439
0.878662,-0.498779,-0.328857
0.873047,-0.496582,-0.326172
0.873291,-0.499512,-0.328857
0.875,-0.499023,-0.331299
0.874268,-0.497803,-0.337158
0.875732,-0.501465,-0.3396
0.875,-0.499756,-0.331055
0.874023,-0.496582,-0.335449
0.872803,-0.499268,-0.337891
0.87207,-0.499023,-0.338135
0.870117,-0.500244,-0.345703
0.86792,-0.504639,-0.34375
0.868896,-0.501709,-0.34375
0.871338,-0.498779,-0.347412
0.870605,-0.499512,-0.344238
0.866455,-0.503418,-0.346191
0.867187,-0.506348,-0.342529
0.870605,-0.509766,-0.337891
0.867432,-0.508057,-0.342529
0.866455,-0.503174,-0.345459
0.866943,-0.506592,-0.343018
0.865479,-0.510498,-0.345215
0.865234,-0.51001,-0.345215
0.867187,-0.507568,-0.34082
0.870117,-0.509766,-0.339844
0.872803,-0.515137,-0.344482
0.871582,-0.518066,-0.345215
0.868408,-0.517578,-0.344482
0.866699,-0.515381,-0.347412
0.862061,-0.517578,-0.342529
0.861816,-0.521973,-0.345703
0.862549,-0.519531,-0.357178
0.864014,-0.516357,-0.359131
0.863037,-0.518066,-0.356689
0.859131,-0.519775,-0.352051
0.857178,-0.522217,-0.352295
0.855469,-0.527588,-0.360596
0.856201,-0.528564,-0.361084
0.857178,-0.525879,-0.360352
0.852783,-0.524902,-0.362793
0.848633,-0.523926,-0.360352
0.851807,-0.526855,-0.359131
0.851562,-0.528076,-0.361572
0.846924,-0.525635,-0.361816
0.843994,-0.525635,-0.359863
0.841797,-0.522217,-0.362793
0.841553,-0.520752,-0.363281
0.8396,-0.524902,-0.360596
0.838135,-0.524902,-0.362549
0.841797,-0.522217,-0.361328
0.839111,-0.518311,-0.360596
0.836914,-0.512939,-0.355225
0.837891,-0.511963,-0.35791
0.837158,-0.517822,-0.365479
0.837158,-0.520508,-0.364502
0.833984,-0.518311,-0.362549
0.831299,-0.518066,-0.362061
0.830566,-0.516602,-0.359619
0.830078,-0.514893,-0.355469
0.829102,-0.514648,-0.364502
0.829346,-0.516602,-0.371094
0.830078,-0.517334,-0.369385
0.826904,-0.52002,-0.369873
0.828125,-0.519531,-0.369141
0.831543,-0.512451,-0.374023
0.82666,-0.51123,-0.379883
0.824463,-0.513428,-0.380371
0.824707,-0.516113,-0.385498
0.822266,-0.516846,-0.38916
0.820557,-0.515137,-0.385254
0.81958,-0.516846,-0.378174
0.817383,-0.517334,-0.380371
0.814453,-0.516846,-0.385498
0.813232,-0.514404,-0.389648
0.814941,-0.513184,-0.392822
0.815186,-0.516357,-0.394287
0.812988,-0.522461,-0.394043
0.811768,-0.527344,-0.389893
0.811035,-0.523193,-0.393799
0.812012,-0.52002,-0.393555
0.812256,-0.519775,-0.394531
0.80957,-0.519043,-0.394287
0.80835,-0.521484,-0.388916
0.811279,-0.521973,-0.394287
0.812256,-0.519775,-0.398682
0.810547,-0.520264,-0.398193
0.810303,-0.52124,-0.399414
0.812256,-0.521729,-0.401611
0.814941,-0.52124,-0.404053
0.814697,-0.52002,-0.407715
0.812256,-0.52124,-0.40625
0.806396,-0.522949,-0.401855
0.805664,-0.523193,-0.40332
0.811523,-0.525879,-0.405029
0.809814,-0.526855,-0.407227
0.807129,-0.525879,-0.404053
0.806396,-0.523682,-0.403076
0.808594,-0.519531,-0.405518
0.807617,-0.515381,-0.40625
0.802246,-0.516602,-0.40918
0.800537,-0.522461,-0.408936
0.803223,-0.523437,-0.40625
0.80957,-0.519287,-0.403564
0.812012,-0.52002,-0.40332
0.80957,-0.521973,-0.402344
0.811279,-0.522217,-0.404053
0.813965,-0.518799,-0.405518
0.812256,-0.513428,-0.407227
0.80835,-0.51709,-0.407471
0.806885,-0.522461,-0.401367
0.811523,-0.523926,-0.39917
0.812988,-0.528076,-0.405273
0.811035,-0.533691,-0.407471
0.80835,-0.531982,-0.405273
0.80957,-0.526855,-0.40625
0.808105,-0.521729,-0.409424
0.804687,-0.521973,-0.41626
0.803955,-0.529053,-0.41748
0.800781,-0.533447,-0.416016
0.799805,-0.536133,-0.412109
0.799316,-0.538574,-0.407959
0.799316,-0.539062,-0.410889
0.797852,-0.538574,-0.413574
0.797119,-0.540527,-0.40918
0.79541,-0.539062,-0.409912
0.793457,-0.534912,-0.419189
0.796143,-0.532959,-0.420166
0.790771,-0.535645,-0.414551
0.787842,-0.54248,-0.412598
0.792236,-0.548584,-0.409912
0.792236,-0.55249,-0.409424
0.790771,-0.54834,-0.41333
0.78418,-0.54248,-0.415771
0.78418,-0.542969,-0.41626
0.790527,-0.544922,-0.415039
0.789307,-0.54541,-0.416504
0.785156,-0.545898,-0.413818
0.781494,-0.548584,-0.414795
0.78125,-0.551025,-0.420166
0.783203,-0.550293,-0.417969
0.783691,-0.55127,-0.419189
0.783691,-0.551514,-0.416748
0.780518,-0.550049,-0.41748
0.77832,-0.546631,-0.425049
0.779053,-0.547363,-0.420898
0.779541,-0.553223,-0.418701
0.781738,-0.556885,-0.419678
0.77832,-0.552979,-0.416748
0.775146,-0.549316,-0.415527
0.773926,-0.552979,-0.422119
0.772217,-0.553223,-0.424805
0.773682,-0.551514,-0.426514
0.773437,-0.555908,-0.432861
0.775146,-0.558105,-0.431885
0.776611,-0.555664,-0.428223
0.773926,-0.558838,-0.428955
0.774414,-0.563965,-0.427246
0.777344,-0.561279,-0.428711
0.777344,-0.556396,-0.435791
0.772461,-0.560547,-0.436035
0.770752,-0.568115,-0.431641
0.774658,-0.568359,-0.430664
0.7771,-0.560547,-0.430176
0.775391,-0.556641,-0.431641
0.774414,-0.5625,-0.436523
0.774658,-0.570068,-0.435059
0.778076,-0.56958,-0.435791
0.78418,-0.562012,-0.439941
0.7854,-0.563232,-0.437012
0.781738,-0.56665,-0.434326
0.777344,-0.566162,-0.437988
0.779053,-0.567383,-0.443359
0.781738,-0.564941,-0.450195
0.77832,-0.560059,-0.445801
0.777344,-0.560791,-0.436523
0.77832,-0.571533,-0.432373
0.777588,-0.57666,-0.429932
0.777588,-0.568115,-0.436279
0.772949,-0.560303,-0.447754
0.773682,-0.561279,-0.450928
0.777588,-0.567627,-0.449707
0.777832,-0.573486,-0.452148
0.778076,-0.573242,-0.452637
0.776367,-0.565674,-0.450195
0.777588,-0.565186,-0.448242
0.777344,-0.570068,-0.448975
0.775879,-0.56958,-0.448486
0.780273,-0.567139,-0.447266
0.781006,-0.564941,-0.457275
0.77832,-0.564453,-0.465332
0.775635,-0.564453,-0.462158
0.7771,-0.56665,-0.457031
0.783447,-0.569824,-0.449951
0.786865,-0.571777,-0.446289
0.783203,-0.564697,-0.455566
0.781494,-0.557373,-0.461914
0.788818,-0.562256,-0.458984
0.787354,-0.566895,-0.46167
0.785156,-0.567139,-0.462891
0.7854,-0.567627,-0.459717
0.784912,-0.566895,-0.462158
0.788818,-0.565674,-0.462891
0.788818,-0.567871,-0.459473
0.788818,-0.569336,-0.457275
0.790527,-0.568115,-0.459961
0.788818,-0.563721,-0.462158
0.785156,-0.560059,-0.459961
0.788574,-0.559814,-0.459961
0.789307,-0.560547,-0.46167
0.788574,-0.566895,-0.465088
0.790283,-0.57251,-0.462158
0.790283,-0.57251,-0.458008
0.791504,-0.563721,-0.46167
0.792725,-0.554932,-0.467041
0.791992,-0.558105,-0.467529
0.793945,-0.561768,-0.469727
0.795898,-0.564941,-0.472412
0.793945,-0.56958,-0.477051
0.794678,-0.570801,-0.474365
0.794678,-0.573486,-0.463623
0.795898,-0.577148,-0.462158
0.792236,-0.572021,-0.468994
0.79248,-0.565918,-0.478271
0.794189,-0.563721,-0.478271
0.790283,-0.565918,-0.472412
0.786621,-0.570068,-0.47583
0.786865,-0.57251,-0.476562
0.789062,-0.577881,-0.468994
0.786865,-0.582275,-0.458984
0.78418,-0.578125,-0.460449
0.781982,-0.571533,-0.468994
0.784912,-0.571289,-0.477295
0.78418,-0.568848,-0.483398
0.778076,-0.567139,-0.481201
0.777588,-0.575928,-0.47876
0.778076,-0.586914,-0.472412
0.776367,-0.587158,-0.463623
0.773437,-0.583252,-0.46582
0.767334,-0.580566,-0.468994
0.766113,-0.578857,-0.470703
0.767822,-0.578857,-0.476318
0.762451,-0.578125,-0.476562
0.758057,-0.577393,-0.475098
0.758057,-0.578613,-0.475342
0.756348,-0.583252,-0.474854
0.753906,-0.585449,-0.471924
0.75,-0.584229,-0.469727
0.748047,-0.585937,-0.470459
0.747559,-0.585449,-0.4729
0.743896,-0.582031,-0.469727
0.743164,-0.580566,-0.469238
0.744873,-0.587646,-0.4729
0.74585,-0.596924,-0.470215
0.748047,-0.597656,-0.471924
0.748291,-0.598389,-0.47168
0.74292,-0.604248,-0.466064
0.739746,-0.607178,-0.467773
0.743896,-0.603516,-0.470703
0.742187,-0.598877,-0.477783
0.73877,-0.599365,-0.483887
0.73877,-0.605713,-0.476807
0.737793,-0.610596,-0.46582
0.738525,-0.611816,-0.463623
0.738037,-0.613037,-0.467773
0.738037,-0.612793,-0.464844
0.739258,-0.615479,-0.463623
0.73877,-0.619629,-0.472412
0.738525,-0.619141,-0.476318
0.737549,-0.617676,-0.477295
0.733398,-0.61792,-0.477051
0.732422,-0.625732,-0.471924
0.733887,-0.632812,-0.468506
0.731201,-0.633057,-0.470215
0.730225,-0.633789,-0.468994
0.732666,-0.632812,-0.469971
0.731934,-0.62793,-0.476807
0.728027,-0.626221,-0.482422
0.726318,-0.62793,-0.489258
0.722656,-0.629639,-0.487061
0.719482,-0.631592,-0.481445
0.720703,-0.632812,-0.477539
0.718994,-0.63208,-0.473389
0.716553,-0.629883,-0.480225
0.715576,-0.632812,-0.485596
0.715088,-0.633789,-0.487305
0.714844,-0.628174,-0.488281
0.713135,-0.620117,-0.488525
0.712402,-0.618652,-0.489502
0.715088,-0.629395,-0.483643
0.714111,-0.635254,-0.481934
0.713867,-0.633057,-0.485352
0.711914,-0.628906,-0.486816
0.708252,-0.623535,-0.485596
0.710449,-0.622803,-0.48877
0.711182,-0.623535,-0.494873
0.713379,-0.62085,-0.48877
0.715088,-0.620361,-0.486084
0.715332,-0.623535,-0.487793
0.715332,-0.625488,-0.484131
0.718018,-0.630127,-0.484375
0.717773,-0.62915,-0.484375
0.708984,-0.616455,-0.490723
0.705811,-0.614502,-0.492187
0.711426,-0.617432,-0.492432
0.713379,-0.616211,-0.491699
0.715576,-0.615967,-0.492187
0.717773,-0.614746,-0.498779
0.713379,-0.617676,-0.487305
0.711914,-0.619873,-0.476562
0.713623,-0.616699,-0.483398
0.715088,-0.616943,-0.488525
0.712158,-0.616455,-0.48877
0.708984,-0.610107,-0.494629
0.710937,-0.61084,-0.493652
0.7146,-0.61377,-0.486328
0.716309,-0.614258,-0.484131
0.713379,-0.615234,-0.485352
0.708496,-0.611816,-0.490234
0.70752,-0.60791,-0.495117
0.711426,-0.611328,-0.494629
0.713379,-0.615479,-0.497314
0.713379,-0.610352,-0.50293
0.710693,-0.607422,-0.502686
0.70874,-0.61377,-0.496826
0.708496,-0.621338,-0.494385
0.698975,-0.637695,-0.492432
0.698975,-0.644287,-0.494385
0.706787,-0.624023,-0.49292
0.70459,-0.613525,-0.49292
0.697754,-0.644287,-0.500732
0.705566,-0.652832,-0.493164
0.706055,-0.628662,-0.484863
0.701416,-0.621094,-0.486572
0.709961,-0.627686,-0.490723
0.692627,-0.635742,-0.496094
0.697266,-0.624512,-0.500244
0.718506,-0.608154,-0.497559
0.716553,-0.601318,-0.495117
0.70752,-0.5896,-0.500977
0.706299,-0.591553,-0.492432
0.719727,-0.607422,-0.478027
0.714355,-0.613525,-0.487305
0.705078,-0.616699,-0.489258
0.705322,-0.615234,-0.47876
0.706055,-0.603271,-0.481934
0.697998,-0.593994,-0.486328
0.699951,-0.600586,-0.500732
0.708496,-0.615234,-0.501709
0.70459,-0.62207,-0.483887
0.705322,-0.621826,-0.48584
0.695557,-0.624268,-0.481934
0.686035,-0.622314,-0.463867
0.694824,-0.621826,-0.462158
0.704102,-0.623047,-0.47998
0.702881,-0.621582,-0.481445
0.690674,-0.625244,-0.476074
0.679687,-0.633057,-0.476807
0.68335,-0.637451,-0.474365
0.692139,-0.642578,-0.473389
0.693848,-0.644043,-0.468506
0.685547,-0.640137,-0.469238
0.678955,-0.638184,-0.475586
0.677002,-0.634277,-0.481201
0.680176,-0.634521,-0.486328
0.682861,-0.645996,-0.490723
0.675049,-0.649902,-0.486328
0.674316,-0.642334,-0.481201
0.676758,-0.640625,-0.482422
0.674805,-0.645508,-0.48584
0.677246,-0.648926,-0.48877
0.671631,-0.648193,-0.494385
0.665527,-0.642334,-0.503906
0.666992,-0.641113,-0.505859
0.671631,-0.648926,-0.5
0.672852,-0.654297,-0.489258
0.671143,-0.656982,-0.485107
0.67041,-0.658936,-0.495117
0.667969,-0.657227,-0.496826
0.667725,-0.648437,-0.503906
0.670166,-0.642822,-0.515381
0.67334,-0.646729,-0.51123
0.667725,-0.654297,-0.50293
0.66333,-0.664551,-0.497803
0.667236,-0.677979,-0.497314
0.667236,-0.685059,-0.491455
0.662842,-0.692383,-0.490234
0.656006,-0.705811,-0.49585
0.651611,-0.712646,-0.498535
0.653564,-0.713623,-0.505615
0.657959,-0.709229,-0.509277
0.661621,-0.705811,-0.505859
0.656006,-0.708496,-0.496094
0.646973,-0.720947,-0.486328
0.639648,-0.732666,-0.475342
0.634033,-0.73291,-0.465332
0.641113,-0.723633,-0.47168
0.654297,-0.705811,-0.486816
0.655518,-0.69458,-0.495605
0.650879,-0.688232,-0.496826
0.648926,-0.68335,-0.500977
0.6521,-0.679199,-0.496826
0.652344,-0.672363,-0.484131
0.645752,-0.677979,-0.479004
0.642578,-0.693848,-0.475098
0.63501,-0.696533,-0.476318
0.639404,-0.675781,-0.481934
0.654053,-0.656982,-0.488281
0.656006,-0.664795,-0.494629
0.653564,-0.682373,-0.495361
0.647949,-0.682373,-0.485107
0.642822,-0.672607,-0.475098
0.644043,-0.669678,-0.469482
0.651855,-0.671143,-0.465332
0.660889,-0.664307,-0.473145
0.66333,-0.654541,-0.485352
0.656494,-0.653076,-0.488037
0.649902,-0.655029,-0.48291
0.653809,-0.661621,-0.484863
0.662842,-0.670654,-0.478516
0.664062,-0.675537,-0.456787
0.658447,-0.666748,-0.444336
0.657715,-0.65332,-0.448242
0.660156,-0.648682,-0.46167
0.663818,-0.652832,-0.479004
0.662842,-0.65625,-0.483887
0.656494,-0.660156,-0.483887
0.654785,-0.672607,-0.466309
0.668701,-0.671387,-0.451416
0.672852,-0.656006,-0.463135
0.662598,-0.647461,-0.468506
0.666748,-0.647949,-0.476318
0.673584,-0.658691,-0.473145
0.668457,-0.665771,-0.477051
0.663574,-0.665283,-0.481934
0.668945,-0.669678,-0.463379
0.667969,-0.670898,-0.461426
0.669434,-0.671387,-0.462646
0.669922,-0.675537,-0.455322
0.665771,-0.673584,-0.468506
0.66748,-0.662354,-0.479248
0.669434,-0.663086,-0.486328
0.672607,-0.682617,-0.480225
0.675293,-0.693359,-0.465332
0.676514,-0.682861,-0.474609
0.671631,-0.682617,-0.467285
0.66748,-0.689697,-0.458008
0.67041,-0.688477,-0.462402
0.670898,-0.68335,-0.474854
0.671875,-0.680664,-0.484619
0.670898,-0.69043,-0.479492
0.664795,-0.697998,-0.468262
0.661621,-0.694824,-0.467041
0.664062,-0.691406,-0.47168
0.666992,-0.702637,-0.46582
0.660889,-0.71167,-0.468018
0.653809,-0.712158,-0.472168
0.646729,-0.710205,-0.475586
0.644775,-0.708008,-0.483154
0.64209,-0.708008,-0.486572
0.634033,-0.710937,-0.484863
0.632324,-0.710693,-0.488525
0.62915,-0.711914,-0.495361
0.629395,-0.710205,-0.49585
0.629883,-0.70874,-0.497803
0.627441,-0.712158,-0.50708
0.630127,-0.718018,-0.500488
0.634277,-0.722412,-0.491943
0.62915,-0.712646,-0.503418
0.622559,-0.706543,-0.506104
0.622314,-0.712402,-0.503418
0.621582,-0.716064,-0.509521
0.628906,-0.71582,-0.513428
0.634033,-0.716064,-0.517334
0.63208,-0.704834,-0.523193
0.625977,-0.703857,-0.525391
0.624756,-0.712646,-0.529053
0.62793,-0.715088,-0.523193
0.632568,-0.723633,-0.517822
0.635742,-0.723877,-0.520752
0.632812,-0.70874,-0.527588
0.628418,-0.704102,-0.533447
0.628418,-0.709717,-0.531006
0.628174,-0.714111,-0.536865
0.624756,-0.71582,-0.54541
0.625244,-0.718018,-0.54126
0.626221,-0.717773,-0.530029
0.619141,-0.716553,-0.532227
0.61499,-0.712158,-0.531738
0.621338,-0.702393,-0.533936
0.620361,-0.705811,-0.537842
0.621094,-0.710449,-0.531494
0.619141,-0.707764,-0.531982
0.619141,-0.706543,-0.523437
0.621094,-0.70874,-0.514648
0.618408,-0.711426,-0.512695
0.613525,-0.70752,-0.516602
0.609375,-0.700684,-0.523682
0.609619,-0.701172,-0.518799
0.607422,-0.697998,-0.518066
0.608154,-0.689697,-0.519287
0.612549,-0.687744,-0.51123
0.608154,-0.695312,-0.501953
0.601562,-0.696777,-0.498291
0.605713,-0.687012,-0.499756
0.608154,-0.681396,-0.499756
0.602539,-0.678955,-0.500488
0.596191,-0.683105,-0.496094
0.597412,-0.684326,-0.492432
0.596924,-0.685791,-0.487793
0.59375,-0.694824,-0.483398
0.595703,-0.692139,-0.488525
0.593018,-0.678223,-0.498047
0.590576,-0.674561,-0.498535
0.583252,-0.677734,-0.501709
0.578369,-0.677979,-0.509521
0.578125,-0.681641,-0.501953
0.57666,-0.683594,-0.500977
0.574463,-0.688721,-0.492432
0.572998,-0.684326,-0.497803
0.573242,-0.684082,-0.508789
0.567139,-0.687256,-0.510498
0.562988,-0.681885,-0.515625
0.561279,-0.684082,-0.505615
0.564209,-0.681641,-0.509766
0.561523,-0.682861,-0.517334
0.554687,-0.687988,-0.515625
0.555664,-0.688965,-0.507324
0.550293,-0.685303,-0.510498
0.541504,-0.681885,-0.519531
0.53833,-0.685547,-0.515869
